product_id,product_name,description,category,brand,unit_price,sku,is_active
PRD_0149,Classic Linen Wire Shelving,A premium quality classic wire shelving crafted from durable linen. Designed by Box & Bin.,Storage & Organization,Box & Bin,114.09,BOX-STO-WIR-ZSED,True
PRD_0150,Contemporary Teak Nightstand,A premium quality contemporary nightstand crafted from durable teak. Designed by Heritage Oak.,Furniture,Heritage Oak,63.76,HER-FUR-NIG-6357,True
PRD_0151,Contemporary Linen Wall Sconce,A premium quality contemporary wall sconce crafted from durable linen. Designed by Lumina Design.,Lighting,Lumina Design,61.69,LUM-LIG-WAL-CILD,True
PRD_0152,Rustic Teak Scented Candle,A premium quality rustic scented candle crafted from durable teak. Designed by Terra Clay.,Decor,Terra Clay,14.31,TER-DEC-SCE-3ZEZ,True
PRD_0153,Nordic Walnut Organic Sheet Set,A premium quality nordic organic sheet set crafted from durable walnut. Designed by CozyNest.,Bed & Bath,CozyNest,63.72,COZ-BED-ORG-F7VP,True
PRD_0154,Minimalist Oak Cookware Set,A premium quality minimalist cookware set crafted from durable oak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,156.3,ACM-KIT-COO-XWC4,True
PRD_0155,Modernist Wool Stackable Plastic Bin Set,A premium quality modernist stackable plastic bin set crafted from durable wool. Designed by Box & Bin.,Storage & Organization,Box & Bin,33.85,BOX-STO-STA-ZKAM,True
PRD_0156,Nordic Bamboo Dining Chair,A premium quality nordic dining chair crafted from durable bamboo. Designed by SleekSteel.,Furniture,SleekSteel,72.86,SLE-FUR-DIN-SS9T,True
PRD_0157,Modernist Wool Wall Sconce,A premium quality modernist wall sconce crafted from durable wool. Designed by GlowStudio.,Lighting,GlowStudio,118.2,GLO-LIG-WAL-JA2M,True
PRD_0158,Vintage Linen Throw Pillow,A premium quality vintage throw pillow crafted from durable linen. Designed by Elegance Decor.,Decor,Elegance Decor,16.55,ELE-DEC-THR-T3G2,True
PRD_0159,Classic Wool Bath Mat,A premium quality classic bath mat crafted from durable wool. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,25.85,LOO-BED-BAT-C1QK,True
PRD_0160,Modernist Linen Cookware Set,A premium quality modernist cookware set crafted from durable linen. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,244.92,TER-KIT-COO-9TJ1,True
PRD_0161,Modernist Wool Fabric Closet Organizer,A premium quality modernist fabric closet organizer crafted from durable wool. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,19.65,ACM-STO-FAB-2POP,False
PRD_0162,Rustic Glass Desk,A premium quality rustic desk crafted from durable glass. Designed by Heritage Oak.,Furniture,Heritage Oak,296.33,HER-FUR-DES-2JCP,True
PRD_0163,Contemporary Marble Table Lamp,A premium quality contemporary table lamp crafted from durable marble. Designed by GlowStudio.,Lighting,GlowStudio,33.34,GLO-LIG-TAB-LKQZ,True
PRD_0164,Industrial Glass Wall Clock,A premium quality industrial wall clock crafted from durable glass. Designed by Terra Clay.,Decor,Terra Clay,69.51,TER-DEC-WAL-6WPX,True
PRD_0165,Nordic Wool Organic Sheet Set,A premium quality nordic organic sheet set crafted from durable wool. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,84.68,CLO-BED-ORG-S0FB,True
PRD_0166,Classic Walnut Wood Cutting Board,A premium quality classic wood cutting board crafted from durable walnut. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,18.03,ACM-KIT-WOO-2NNU,True
PRD_0167,Industrial Linen Shoe Rack,A premium quality industrial shoe rack crafted from durable linen. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,49.34,ACM-STO-SHO-UTOX,True
PRD_0168,Modernist Teak Dining Table,A premium quality modernist dining table crafted from durable teak. Designed by Heritage Oak.,Furniture,Heritage Oak,765.97,HER-FUR-DIN-6E1Z,True
PRD_0169,Minimalist Glass Chandelier,A premium quality minimalist chandelier crafted from durable glass. Designed by Lumina Design.,Lighting,Lumina Design,254.24,LUM-LIG-CHA-4Q6Q,True
PRD_0170,Industrial Oak Scented Candle,A premium quality industrial scented candle crafted from durable oak. Designed by Artisan Weave.,Decor,Artisan Weave,27.61,ART-DEC-SCE-4Z7W,True
PRD_0171,Artisan Oak Shower Curtain,A premium quality artisan shower curtain crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,33.76,LOO-BED-SHO-IRMU,True
PRD_0172,Rustic Brass Ceramic Serving Bowl,A premium quality rustic ceramic serving bowl crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,14.5,ACM-KIT-CER-OZRO,True
PRD_0173,Nordic Teak Stackable Plastic Bin Set,A premium quality nordic stackable plastic bin set crafted from durable teak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,36.41,ACM-STO-STA-QYM5,True
PRD_0174,Vintage Teak Armchair,A premium quality vintage armchair crafted from durable teak. Designed by Nordic Craft.,Furniture,Nordic Craft,344.68,NOR-FUR-ARM-6BEF,True
PRD_0175,Artisan Linen Floor Lamp,A premium quality artisan floor lamp crafted from durable linen. Designed by Edison & Co..,Lighting,Edison & Co.,228.99,EDI-LIG-FLO-4JWT,True
PRD_0176,Vintage Bamboo Canvas Wall Art,A premium quality vintage canvas wall art crafted from durable bamboo. Designed by Terra Clay.,Decor,Terra Clay,138.08,TER-DEC-CAN-G7FX,True
PRD_0177,Industrial Brass Shower Curtain,A premium quality industrial shower curtain crafted from durable brass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,34.76,LOO-BED-SHO-BBXU,True
PRD_0178,Bohemian Brass Ceramic Serving Bowl,A premium quality bohemian ceramic serving bowl crafted from durable brass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,13.15,IRO-KIT-CER-6TXK,True
PRD_0179,Minimalist Glass Shoe Rack,A premium quality minimalist shoe rack crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,45.99,SPA-STO-SHO-FOQM,True
PRD_0180,Industrial Ceramic Desk,A premium quality industrial desk crafted from durable ceramic. Designed by Nordic Craft.,Furniture,Nordic Craft,485.12,NOR-FUR-DES-SDIE,True
PRD_0181,Nordic Walnut Table Lamp,A premium quality nordic table lamp crafted from durable walnut. Designed by GlowStudio.,Lighting,GlowStudio,142.9,GLO-LIG-TAB-5P86,True
PRD_0182,Artisan Teak Scented Candle,A premium quality artisan scented candle crafted from durable teak. Designed by Minimalist Home.,Decor,Minimalist Home,29.91,MIN-DEC-SCE-Q5RD,True
PRD_0183,Artisan Steel Bath Towel Set,A premium quality artisan bath towel set crafted from durable steel. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,36.35,CLO-BED-BAT-BR5X,True
PRD_0184,Modernist Oak Ceramic Serving Bowl,A premium quality modernist ceramic serving bowl crafted from durable oak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,17.09,TER-KIT-CER-JNOB,True
PRD_0185,Artisan Linen Stackable Plastic Bin Set,A premium quality artisan stackable plastic bin set crafted from durable linen. Designed by Box & Bin.,Storage & Organization,Box & Bin,22.97,BOX-STO-STA-NQT3,True
PRD_0186,Nordic Teak Sideboard,A premium quality nordic sideboard crafted from durable teak. Designed by Acme Living.,Furniture,Acme Living,436.34,ACM-FUR-SID-2M71,True
PRD_0187,Bohemian Bamboo Chandelier,A premium quality bohemian chandelier crafted from durable bamboo. Designed by Lumina Design.,Lighting,Lumina Design,188.51,LUM-LIG-CHA-ELRQ,True
PRD_0188,Industrial Brass Wall Mirror,A premium quality industrial wall mirror crafted from durable brass. Designed by Artisan Weave.,Decor,Artisan Weave,57.63,ART-DEC-WAL-90KM,True
PRD_0189,Classic Brass Shower Curtain,A premium quality classic shower curtain crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,24.25,COZ-BED-SHO-ALDO,True
PRD_0190,Modernist Brass Wood Cutting Board,A premium quality modernist wood cutting board crafted from durable brass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,26.95,TER-KIT-WOO-X8UI,True
PRD_0191,Rustic Bamboo Shoe Rack,A premium quality rustic shoe rack crafted from durable bamboo. Designed by Box & Bin.,Storage & Organization,Box & Bin,47.45,BOX-STO-SHO-1N3I,True
PRD_0192,Artisan Walnut Dining Table,A premium quality artisan dining table crafted from durable walnut. Designed by Heritage Oak.,Furniture,Heritage Oak,582.32,HER-FUR-DIN-FYO1,True
PRD_0193,Modernist Teak Desk Lamp,A premium quality modernist desk lamp crafted from durable teak. Designed by Edison & Co..,Lighting,Edison & Co.,28.48,EDI-LIG-DES-LXSL,True
PRD_0194,Contemporary Linen Scented Candle,A premium quality contemporary scented candle crafted from durable linen. Designed by Artisan Weave.,Decor,Artisan Weave,21.42,ART-DEC-SCE-GIUI,False
PRD_0195,Minimalist Steel Pillow Set,A premium quality minimalist pillow set crafted from durable steel. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,62.3,CLO-BED-PIL-LM72,True
PRD_0196,Vintage Wool Dinnerware Set,A premium quality vintage dinnerware set crafted from durable wool. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,125.94,IRO-KIT-DIN-9382,True
PRD_0197,Nordic Linen Fabric Closet Organizer,A premium quality nordic fabric closet organizer crafted from durable linen. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,30.37,ACM-STO-FAB-0H3J,True
PRD_0198,Rustic Oak Bookshelf,A premium quality rustic bookshelf crafted from durable oak. Designed by Nordic Craft.,Furniture,Nordic Craft,157.59,NOR-FUR-BOO-YTWB,True
PRD_0199,Classic Oak Desk Lamp,A premium quality classic desk lamp crafted from durable oak. Designed by Edison & Co..,Lighting,Edison & Co.,65.1,EDI-LIG-DES-AT7O,True
PRD_0200,Classic Wool Wall Clock,A premium quality classic wall clock crafted from durable wool. Designed by Elegance Decor.,Decor,Elegance Decor,71.69,ELE-DEC-WAL-KKC1,True
PRD_0201,Contemporary Walnut Duvet Cover Set,A premium quality contemporary duvet cover set crafted from durable walnut. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,112.68,LOO-BED-DUV-47B4,True
PRD_0202,Minimalist Walnut Cookware Set,A premium quality minimalist cookware set crafted from durable walnut. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,175.49,ACM-KIT-COO-V7MQ,True
PRD_0203,Classic Teak Stackable Plastic Bin Set,A premium quality classic stackable plastic bin set crafted from durable teak. Designed by Box & Bin.,Storage & Organization,Box & Bin,29.78,BOX-STO-STA-GEFQ,True
PRD_0204,Modernist Linen Dining Chair,A premium quality modernist dining chair crafted from durable linen. Designed by SleekSteel.,Furniture,SleekSteel,167.88,SLE-FUR-DIN-1G46,True
PRD_0205,Industrial Oak Chandelier,A premium quality industrial chandelier crafted from durable oak. Designed by GlowStudio.,Lighting,GlowStudio,718.87,GLO-LIG-CHA-GFLI,True
PRD_0206,Classic Marble Ceramic Vase,A premium quality classic ceramic vase crafted from durable marble. Designed by Artisan Weave.,Decor,Artisan Weave,31.14,ART-DEC-CER-0AXY,True
PRD_0207,Classic Marble Organic Sheet Set,A premium quality classic organic sheet set crafted from durable marble. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,84.6,LOO-BED-ORG-S6ZL,True
PRD_0208,Industrial Brass Cutlery Set,A premium quality industrial cutlery set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,56.3,ACM-KIT-CUT-EF0V,True
PRD_0209,Classic Bamboo Stackable Plastic Bin Set,A premium quality classic stackable plastic bin set crafted from durable bamboo. Designed by Box & Bin.,Storage & Organization,Box & Bin,43.37,BOX-STO-STA-1YV2,True
PRD_0210,Industrial Oak Wardrobe,A premium quality industrial wardrobe crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,421.02,ACM-FUR-WAR-TSUF,True
PRD_0211,Classic Oak Chandelier,A premium quality classic chandelier crafted from durable oak. Designed by Edison & Co..,Lighting,Edison & Co.,324.59,EDI-LIG-CHA-UDS3,True
PRD_0212,Classic Brass Table Runner,A premium quality classic table runner crafted from durable brass. Designed by Terra Clay.,Decor,Terra Clay,30.44,TER-DEC-TAB-YLAJ,True
PRD_0213,Vintage Oak Duvet Cover Set,A premium quality vintage duvet cover set crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,113.55,LOO-BED-DUV-ZTC6,False
PRD_0214,Modernist Marble Wine Glass Set,A premium quality modernist wine glass set crafted from durable marble. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,26.7,TER-KIT-WIN-EX08,True
PRD_0215,Classic Ceramic Shoe Rack,A premium quality classic shoe rack crafted from durable ceramic. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,18.61,ACM-STO-SHO-85E4,True
PRD_0216,Bohemian Bamboo Wardrobe,A premium quality bohemian wardrobe crafted from durable bamboo. Designed by Nordic Craft.,Furniture,Nordic Craft,1187.04,NOR-FUR-WAR-IAAK,True
PRD_0217,Bohemian Bamboo Chandelier,A premium quality bohemian chandelier crafted from durable bamboo. Designed by GlowStudio.,Lighting,GlowStudio,849.86,GLO-LIG-CHA-IMJ7,True
PRD_0218,Modernist Wool Throw Pillow,A premium quality modernist throw pillow crafted from durable wool. Designed by Minimalist Home.,Decor,Minimalist Home,36.52,MIN-DEC-THR-76IC,True
PRD_0219,Vintage Wool Bath Towel Set,A premium quality vintage bath towel set crafted from durable wool. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,63.36,CLO-BED-BAT-IBPT,True
PRD_0220,Rustic Bamboo Dinnerware Set,A premium quality rustic dinnerware set crafted from durable bamboo. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,96.83,TER-KIT-DIN-6UU1,True
PRD_0221,Minimalist Teak Woven Storage Basket,A premium quality minimalist woven storage basket crafted from durable teak. Designed by Box & Bin.,Storage & Organization,Box & Bin,28.24,BOX-STO-WOV-OJUV,True
PRD_0222,Bohemian Bamboo Dining Chair,A premium quality bohemian dining chair crafted from durable bamboo. Designed by Heritage Oak.,Furniture,Heritage Oak,68.91,HER-FUR-DIN-MXNS,True
PRD_0223,Rustic Marble Wall Sconce,A premium quality rustic wall sconce crafted from durable marble. Designed by GlowStudio.,Lighting,GlowStudio,42.47,GLO-LIG-WAL-TII4,True
PRD_0224,Modernist Bamboo Wall Clock,A premium quality modernist wall clock crafted from durable bamboo. Designed by Minimalist Home.,Decor,Minimalist Home,87.58,MIN-DEC-WAL-UEIH,True
PRD_0225,Industrial Oak Bath Towel Set,A premium quality industrial bath towel set crafted from durable oak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,55.68,CLO-BED-BAT-GJYV,True
PRD_0226,Vintage Wool Cookware Set,A premium quality vintage cookware set crafted from durable wool. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,149.45,IRO-KIT-COO-H6K6,True
PRD_0227,Nordic Glass Woven Storage Basket,A premium quality nordic woven storage basket crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,34.35,SPA-STO-WOV-ZOIL,True
PRD_0228,Contemporary Wool Nightstand,A premium quality contemporary nightstand crafted from durable wool. Designed by SleekSteel.,Furniture,SleekSteel,96.26,SLE-FUR-NIG-M5Q2,True
PRD_0229,Artisan Linen Floor Lamp,A premium quality artisan floor lamp crafted from durable linen. Designed by GlowStudio.,Lighting,GlowStudio,132.79,GLO-LIG-FLO-UHFJ,True
PRD_0230,Minimalist Teak Table Runner,A premium quality minimalist table runner crafted from durable teak. Designed by Elegance Decor.,Decor,Elegance Decor,22.89,ELE-DEC-TAB-N4RX,True
PRD_0231,Classic Wool Pillow Set,A premium quality classic pillow set crafted from durable wool. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,49.44,CLO-BED-PIL-G2GZ,True
PRD_0232,Modernist Bamboo Ceramic Serving Bowl,A premium quality modernist ceramic serving bowl crafted from durable bamboo. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,43.88,ACM-KIT-CER-C3BA,True
PRD_0233,Nordic Teak Woven Storage Basket,A premium quality nordic woven storage basket crafted from durable teak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,17.66,SPA-STO-WOV-QCW7,True
PRD_0234,Classic Walnut Armchair,A premium quality classic armchair crafted from durable walnut. Designed by Acme Living.,Furniture,Acme Living,389.5,ACM-FUR-ARM-OAZT,True
PRD_0235,Bohemian Teak Chandelier,A premium quality bohemian chandelier crafted from durable teak. Designed by Lumina Design.,Lighting,Lumina Design,930.34,LUM-LIG-CHA-SIWJ,True
PRD_0236,Nordic Linen Table Runner,A premium quality nordic table runner crafted from durable linen. Designed by Minimalist Home.,Decor,Minimalist Home,27.15,MIN-DEC-TAB-IZK3,True
PRD_0237,Modernist Oak Bath Mat,A premium quality modernist bath mat crafted from durable oak. Designed by CozyNest.,Bed & Bath,CozyNest,16.34,COZ-BED-BAT-TCAG,True
PRD_0238,Industrial Brass Wine Glass Set,A premium quality industrial wine glass set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,73.16,ACM-KIT-WIN-7I6Y,True
PRD_0239,Modernist Oak Fabric Closet Organizer,A premium quality modernist fabric closet organizer crafted from durable oak. Designed by Box & Bin.,Storage & Organization,Box & Bin,37.92,BOX-STO-FAB-6UB7,True
PRD_0240,Vintage Teak Coffee Table,A premium quality vintage coffee table crafted from durable teak. Designed by Heritage Oak.,Furniture,Heritage Oak,425.11,HER-FUR-COF-KUU4,True
PRD_0241,Industrial Ceramic Chandelier,A premium quality industrial chandelier crafted from durable ceramic. Designed by Edison & Co..,Lighting,Edison & Co.,268.96,EDI-LIG-CHA-90S9,True
PRD_0242,Artisan Oak Table Runner,A premium quality artisan table runner crafted from durable oak. Designed by Artisan Weave.,Decor,Artisan Weave,31.97,ART-DEC-TAB-WV8L,True
PRD_0243,Classic Steel Bath Towel Set,A premium quality classic bath towel set crafted from durable steel. Designed by CozyNest.,Bed & Bath,CozyNest,46.76,COZ-BED-BAT-NGVN,True
